peek() time (ns),add() Best Case time (ns),add() Worst Case time (ns),extractMax() Best Case time (ns),extractMax() Worst Case time (ns),Items (n), logn,nlogn
200,95689600,223230800,25029000,53247350,726000,5.860936620700094,4255039.986628268
300,72521050,220117350,-46598650,18568450,727000,5.861534410859038,4261335.516694521
250,62024200,232613850,44593950,46300750,728000,5.862131379313038,4267631.6441398915
300,77029000,224523300,41577650,-54551250,729000,5.862727528317975,4273928.368143803
250,38535450,260539000,41044900,-43554400,730000,5.863322860120456,4280225.687887933
250,27229300,253379050,34147650,-45151150,731000,5.86391737695786,4286523.602556196
250,59161350,219084200,60295800,18868100,732000,5.864511081058392,4292822.111334743
350,39147500,216862650,5222350,3114750,733000,5.865103974641128,4299121.213411947
300,58209550,203500400,30960900,-39556350,734000,5.86569605991607,4305420.907978396
300,35584000,265423000,45962100,9353750,735000,5.866287339084195,4311721.194226883
200,63333300,222792150,44883750,-48741500,736000,5.866877814337498,4318022.071352399
250,24319200,259523500,24629650,34707500,737000,5.867467487859051,4324323.538552121
250,28534800,214408350,22613450,-2378350,738000,5.868056361823042,4330625.595025405
350,47079300,207303750,-25413200,18538300,739000,5.868644438394826,4336928.239973776
200,24168650,260560950,8109250,21555500,740000,5.869231719730976,4343231.472600922
200,84880350,222673550,33143800,46436750,741000,5.869818207979328,4349535.292112682
350,26952600,271504350,27273600,37082650,742000,5.870403905279027,4355839.697717038
300,39649600,205209800,-39372100,-2860100,743000,5.870988813760575,4362144.688624107
400,89499450,227773500,31178200,-72078400,744000,5.871572935545879,4368450.2640461335
250,24565050,241042850,29177650,3206700,745000,5.872156272748293,4374756.423197478
250,109361450,205141300,52173850,9884850,746000,5.872738827472669,4381063.165294611
400,73447900,211276150,-35302700,-2465200,747000,5.873320601815399,4387370.489556103
250,85481600,218175650,28787900,50762400,748000,5.873901597864461,4393678.395202617
200,39165050,253770550,25853050,-60537100,749000,5.874481817699467,4399986.8814569
300,45224100,207987400,17279900,72077700,750000,5.8750612633917,4406295.947543775
350,25100500,205529350,65952150,9451900,751000,5.875639937004168,4412605.592690131
200,29921750,208114500,89801150,33481200,752000,5.876217840591642,4418915.816124915
250,34369850,215151650,56014100,16045550,753000,5.876794976200701,4425226.617079128
300,72517350,226689250,-8878850,-51602900,754000,5.877371345869774,4431537.99478581
350,61473900,213931850,-30564500,-55549000,755000,5.8779469516291885,4437849.948480037
400,45887450,218674200,64753950,45690050,756000,5.878521795501206,4444162.477398912
300,70174500,219921550,41170850,-9942900,757000,5.879095879500073,4450475.580781556
150,40007200,294990150,4060800,-16004900,758000,5.879669205632053,4456789.2578690965
250,24925100,208569500,93162550,29495500,759000,5.88024177589548,4463103.507904669
300,41048500,205052250,15880550,-71248350,760000,5.880813592280791,4469418.330133402
350,28034050,219103800,73849300,-4866500,761000,5.881384656770573,4475733.723802405
250,40600550,222720300,22567000,-2535300,762000,5.8819549713396,4482049.688160775
250,25570150,204589550,22108050,66427350,763000,5.882524537954881,4488366.222459574
300,34598350,212159750,92969900,-3615800,764000,5.88309335857569,4494683.325951827
400,34642050,211637800,-94609350,-25564750,765000,5.883661435153617,4501000.997892518
250,44369750,206237100,21252200,-6368100,766000,5.884228769632604,4507319.237538575
200,35468300,218084750,145576900,-54768650,767000,5.884795363948981,4513638.044148868
350,24448650,202627350,94989850,9080300,768000,5.885361220031512,4519957.416984201
300,24218750,263862400,24462400,3690750,769000,5.885926339801431,4526277.355307301
250,24211200,260634500,-21916150,6751600,770000,5.886490725172482,4532597.858382812
300,24644650,255899700,25018500,-2569400,771000,5.887054378050957,4538918.925477288
250,37757700,297622500,-18461950,11624950,772000,5.887617300335736,4545240.555859189
300,78674250,234176100,-1566600,-49288650,773000,5.888179493918325,4551562.748798865
300,60115250,220682700,22340450,56446500,774000,5.888740960682893,4557885.503568559
200,24671700,209280500,71381150,6545950,775000,5.889301702506311,4564208.81944239
350,27180800,256777750,62850100,12997150,776000,5.889861721258188,4570532.695696354
250,24433000,248740650,26048750,-54496950,777000,5.8904210188009145,4576857.13160831
350,24887500,204796750,50480350,-44968250,778000,5.8909795969896885,4583182.126457978
300,53941600,219310700,21471200,64770350,779000,5.891537457672564,4589507.679526928
300,35090550,203413900,20941800,-3162300,780000,5.892094602690481,4595833.790098575
300,40019950,216990950,24390450,156799500,781000,5.8926510338773,4602160.457458171
200,26798900,256680000,48547800,43143950,782000,5.893206753059848,4608487.680892802
300,27357250,259416200,44861150,11913250,783000,5.893761762057943,4614815.45969137
300,77460850,219862750,76897950,14163700,784000,5.894316062684439,4621143.7931446005
300,30969850,207913350,31710700,14791500,785000,5.894869656745253,4627472.680545024
350,61354400,206644450,76948400,26351500,786000,5.895422546039408,4633802.121186974
350,34806600,217461700,50454450,-29956500,787000,5.895974732359065,4640132.1143665835
350,24389100,254895550,3179200,907200,788000,5.896526217489555,4646462.65938177
300,27193600,248976500,-184550,25137600,789000,5.897077003209421,4652793.755532233
300,65789850,218489800,27398300,60409550,790000,5.897627091290442,4659125.402119449
250,44772100,204908400,-47364150,-48067550,791000,5.898176483497677,4665457.598446663
200,40754400,207414800,73420550,15299900,792000,5.898725181589493,4671790.343818879
300,24591000,205714700,77275300,-59326750,793000,5.899273187317604,4678123.63754286
300,32570750,209309150,73663700,-37005800,794000,5.899820502427096,4684457.478927115
300,89050850,217352200,29722200,-1031050,795000,5.9003671286564705,4690791.867281894
450,34757750,217116100,87429200,23971650,796000,5.900913067737669,4697126.801919185
250,34869450,213819850,55416100,-40755700,797000,5.901458321396112,4703462.282152701
300,25741500,239731150,-5584450,-2819250,798000,5.90200289135073,4709798.307297883
250,78784350,219237300,-3080850,-6163800,799000,5.902546779313991,4716134.876671879
200,40815800,219454800,120243550,-37489100,800000,5.903089986991944,4722471.989593555
200,52456650,208692850,18999600,-83455800,801000,5.903632516084238,4728809.645383474
550,54068250,207780650,-4328150,-2968750,802000,5.904174368284163,4735147.843363899
300,39307000,225790400,26210500,3458400,803000,5.904715545278681,4741486.582858781
300,25204750,205720650,24033700,61586400,804000,5.905256048748451,4747825.863193755
400,34771250,213994900,29887450,103937850,805000,5.905795880367869,4754165.683696134
300,50530050,217161500,-37417800,28498100,806000,5.90633504180509,4760506.043694903
300,29098300,207454700,92887650,29340800,807000,5.90687353472207,4766846.942520711
200,34549950,214211300,68091850,-14741200,808000,5.907411360774586,4773188.379505865
250,24589900,278874600,-1244600,25551600,809000,5.907948521612273,4779530.353984329
300,74358800,235895100,33496800,-65899400,810000,5.9084850188786495,4785872.865291706
300,44012550,213289550,56982700,-61702450,811000,5.909020854211156,4792215.912765248
300,24427250,204772200,76428550,18408750,812000,5.909556029241175,4798559.495743834
250,48115950,218440050,74619350,19692250,813000,5.910090545594068,4804903.613567977
300,30051200,206370250,28788350,-700250,814000,5.910624404889202,4811248.26557981
350,62063300,224937100,67032900,166950,815000,5.911157608739977,4817593.451123081
200,44142950,223926200,-9587950,-35426600,816000,5.911690158753861,4823939.169543151
400,31692550,224821900,60454750,18378250,817000,5.912222056532415,4830285.420186983
300,54893250,220803800,-22767350,22228950,818000,5.912753303671323,4836632.202403142
300,70967950,218510900,-41325900,7921400,819000,5.913283901760418,4842979.515541783
350,24377950,209064700,80400350,29666150,820000,5.913813852383717,4849327.358954648
200,27219900,260439750,17811600,2991350,821000,5.914343157119441,4855675.731995061
450,27239000,279278350,26800250,-66029150,822000,5.9148718175400505,4862024.634017922
150,40401050,222471800,-38610250,-50479700,823000,5.91539983521227,4868374.064379698
300,24841150,213052200,21468700,7375550,824000,5.915927211697116,4874724.022438424
250,30287800,250843750,56544050,28875451,825000,5.9164539485499255,4881074.507553688
300,80480350,215302400,57212500,4770900,826000,5.916980047320382,4887425.519086636
399,24934000,265017500,21879000,2766350,827000,5.917505509552547,4893777.056399956
300,101043450,226309800,20728200,30119999,828000,5.91803033678488,4900129.11885788
150,25398000,207723900,87250100,21764000,829000,5.918554530550273,4906481.705826176
300,24203950,258140800,39982199,40888950,830000,5.919078092376074,4912834.816672142
199,26566800,266634250,21624450,-43360399,831000,5.919601023784111,4919188.450764596
300,27275800,243622950,-53482650,-47862900,832000,5.920123326290724,4925542.607473882
350,34386849,214816700,-62057950,-43115851,833000,5.920645001406788,4931897.2861718545
250,26346500,246469500,-35275099,17177799,834000,5.921166050637739,4938252.486231874
300,68113549,210300900,55615350,-36256950,835000,5.921686475483602,4944608.207028808
201,42590800,233038350,-22981450,1995050,836000,5.922206277439017,4950964.447939018
350,39617500,215753650,23704450,52857300,837000,5.92272545799326,4957321.208340359
249,44908050,205201299,15909600,-3249249,838000,5.923244018630276,4963678.487612172
200,39766049,218938150,-106236299,-3115900,839000,5.9237619608287,4970036.285135279
350,84710250,206687800,-47808849,4668850,840000,5.924279286061882,4976394.600291981
250,52333200,207199650,16887900,60780600,841000,5.924795995797912,4982753.432466044
250,34737300,213528649,22398149,82380650,842000,5.9253120914996495,4989112.781042705
400,35217300,212083650,16084649,-2212649,843000,5.925827574624742,4995472.645408658
250,39505650,350228450,28174951,-3113949,844000,5.926342446625655,5001833.024952052
300,89478299,239377000,24542799,-2108549,845000,5.926856708949693,5008193.919062491
300,40041850,218643400,22985450,-153459450,846000,5.9273703630390235,5014555.327131014
250,24719100,208804750,21983350,84291249,847000,5.927883410330707,5020917.248550109
300,35518450,238707600,27004999,-3246699,848000,5.928395852256714,5027279.682713694
300,24749150,206662650,22269800,-89194700,849000,5.928907690243952,5033642.629017116
350,24761700,230199400,49827199,-2852650,850000,5.929418925714293,5040006.086857149
400,30021550,203595500,20989299,69817400,851000,5.929929560084588,5046370.055631984
250,28006949,261903400,25830900,-29937100,852000,5.9304395947667,5052734.534741228
13950,34338900,213069850,61282800,-27976151,853000,5.930949031167523,5059099.523585897
12850,66830900,209367550,82037950,35196000,854000,5.931457870689005,5065465.02156841
149,45373250,211920649,-34567600,2896149,855000,5.931966114728173,5071831.028092587
150,51598750,222041550,62014449,44556399,856000,5.9324737646771535,5078197.542563643
200,35736299,269571949,-4425549,3853450,857000,5.9329808219231985,5084564.564388181
50,34619750,212579649,-32760450,2656800,858000,5.933487287848705,5090932.092974189
50,25535500,205548349,83735500,46849000,859000,5.933993163831242,5097300.127731036
200,75815450,213938050,-41942999,-56183649,860000,5.9344984512435675,5103668.668069468
199,41553450,230534550,68158050,39723649,861000,5.935003151453655,5110037.713401597
150,77199350,225443749,40728850,-57064999,862000,5.935507265824713,5116407.263140903
99,32377000,252812650,46785700,15224950,863000,5.93601079571521,5122777.316702226
50,41282799,266121650,22739200,-59653900,864000,5.936513742478893,5129147.873501764
150,24189950,205988650,95417950,-55697999,865000,5.937016107464814,5135518.932957064
149,54162099,208453750,63881350,-41172450,866000,5.937517892017347,5141890.494487022
100,38276500,224317849,34216500,-73086150,867000,5.93801909747621,5148262.557511874
150,24371000,201955950,74441100,-15577349,868000,5.938519725176492,5154635.121453195
150,25356250,213855000,-37164251,-2507101,869000,5.939019776448666,5161008.185733891
150,31903950,210423499,98091850,-2762599,870000,5.939519252618618,5167381.749778198
50,76729100,210516250,26599099,-3006850,871000,5.940018155007663,5173755.813011674
150,24804250,314788600,-12782399,15380500,872000,5.940516484932568,5180130.3748611985
150,24620700,261074450,31432150,33062400,873000,5.9410142437055695,5186505.434754962
399,34940900,214739850,74678800,-56402550,874000,5.941511432634403,5192880.992122469
150,24723050,207232450,89210450,-64867700,875000,5.942008053022313,5199257.046394524
150,39390649,208185550,76809200,28572901,876000,5.942504106168081,5205633.597003239
199,24647700,266740501,29466150,-2788350,877000,5.94299959336604,5212010.6433820175
450,112179150,226128750,38312499,-2241400,878000,5.943494515906103,5218388.184965558
249,35603000,214720900,26020750,110677299,879000,5.943988875073772,5224766.221189845
199,25179400,254055649,51135750,-3006001,880000,5.944482672150168,5231144.751492148
249,92034599,218397899,52843799,40756900,881000,5.944975908412048,5237523.775311015
100,44987600,205324350,-47227450,-2890700,882000,5.945468585131819,5243903.292086265
150,35478250,220953099,18592050,119484151,883000,5.945960703577569,5250283.301258993
149,24912050,251644949,29414300,35591600,884000,5.946452265013073,5256663.802271556
150,43969650,216495350,-32177049,-2855300,885000,5.946943270697825,5263044.794567576
149,53303550,217539600,-36987750,-45499550,886000,5.947433721887051,5269426.277591927
100,33181149,206499500,62013550,9071200,887000,5.947923619831727,5275808.250790741
50,29814650,261696950,34130150,-43695950,888000,5.948412965778601,5282190.713611398
100,56747450,220850049,23211499,46284050,889000,5.948901760970213,5288573.665502519
150,40234449,205438250,-42370200,3497450,890000,5.949390006644912,5294957.105913972
350,76143349,227740900,20426700,-14897901,891000,5.949877704036875,5301341.034296855
149,35374950,264155850,31565750,9336499,892000,5.950364854376123,5307725.450103502
99,34562549,213906900,97068150,-2904049,893000,5.950851458888547,5314110.352787472
150,91919201,238781850,50430601,-56861899,894000,5.951337518795918,5320495.74180355
150,24470050,251176549,42660450,-46998349,895000,5.951823035315912,5326881.616607741
50,33852800,235304750,22597950,54148749,896000,5.952308009662125,5333267.976657264
200,24648749,205304200,72590899,28752300,897000,5.952792443044092,5339654.821410551
199,61167500,215716550,-41436251,-9182250,898000,5.9532763366673045,5346042.150327239
150,28297999,223113650,75001250,-41550651,899000,5.953759691733229,5352429.962868173
150,34239400,214876851,19942100,-2028900,900000,5.954242509439325,5358818.258495392
50,127144050,226602100,27238250,-58039549,901000,5.954724790979063,5365207.036672136
150,24846799,202290649,45043299,1368699,902000,5.955206537541942,5371596.296862831
150,74590400,221477399,27786599,48050300,903000,5.955687750313506,5377986.038533095
149,68109701,221532550,28953150,-2675000,904000,5.956168430475364,5384376.261149729
50,40745800,215699600,51295000,-5398700,905000,5.956648579205203,5390766.964180709
200,36979350,218467450,124723300,42665800,906000,5.957128197676813,5397158.147095192
200,68562949,226177650,8693900,-11744999,907000,5.957607287060095,5403549.809363507
150,39815999,223752700,-68148600,-38011600,908000,5.958085848521085,5409941.950457145
300,24619450,207669000,59304350,-2957401,909000,5.958563883221967,5416334.569848768
49,29140150,211878699,53078700,-38252400,910000,5.959041392321094,5422727.667012195
250,24500000,256002550,23889900,-50522251,911000,5.959518376972999,5429121.241422402
99,46399700,204785500,79083501,52904500,912000,5.9599948383284165,5435515.292555516
150,34493150,217005649,-49025200,16323451,913000,5.960470777534299,5441909.819888815
100,34064850,205768000,67371601,6962250,914000,5.960946195733832,5448304.822900722
100,46725750,216344300,66222450,30947350,915000,5.9614210940664485,5454700.3010708
50,63195150,207895501,91347699,30004650,916000,5.96189547366785,5461096.25387975
149,35055700,212413950,49082800,-38414951,917000,5.962369335670021,5467492.680809409
150,40181000,209500599,83944449,35187450,918000,5.962842681201242,5473889.58134274
50,74388150,223839150,28338149,4802200,919000,5.963315511386111,5480286.954963836
149,87887400,213331151,-36935399,-1170399,920000,5.963787827345556,5486684.801157911
150,33718050,222965400,44286150,-10071450,921000,5.964259630196849,5493083.119411298
250,89173500,219694400,-42478301,12114750,922000,5.964730921053629,5499481.9092114465
150,88188300,226564551,34867099,45406950,923000,5.965201701025912,5505881.170046917
200,27088300,276118900,45787750,22460500,924000,5.9656719712201065,5512280.901407379
50,39738950,219969600,23577300,102479301,925000,5.9661417327390325,5518681.102783605
300,63938800,206112050,68321800,-55038900,926000,5.966610986681935,5525081.7736674715
150,34515750,213157900,70131550,12133850,927000,5.967079734144497,5531482.913551949
300,25412000,205687299,-54903150,-3286950,928000,5.967547976218862,5537884.521931103
149,24423100,209852600,93655100,-5144199,929000,5.968015713993641,5544286.598300093
300,68366099,214646200,-54514050,10078550,930000,5.968482948553935,5550689.142155159
149,29141850,240464150,47764600,34161450,931000,5.968949680981343,5557092.15299363
500,34618950,218944600,61537950,6881600,932000,5.969415912353981,5563495.630313911
150,24392750,209803049,74483850,13642700,933000,5.9698816437465,5569899.573615484
249,28631400,267458050,25175400,44759450,934000,5.970346876230093,5576303.982398907
199,24684000,204994050,19101550,-6474599,935000,5.970811610872518,5582708.856165805
300,131137250,234489849,-19358499,9556499,936000,5.971275848738105,5589114.194418866
150,24266899,270129100,29815950,57509000,937000,5.971739590887778,5595519.996661848
199,68929799,222401150,3355950,-50995149,938000,5.972202838379064,5601926.262399563
150,24451550,248835051,29366800,-2615199,939000,5.972665592266111,5608332.991137878
350,36756899,213985150,57216450,-53045450,940000,5.973127853599698,5614740.182383716
150,69997000,215702950,20598950,37041800,941000,5.973589623427257,5621147.835645049
150,39013300,213343200,76333150,-57264100,942000,5.974050902792877,5627555.950430891
100,32164450,204446400,90757350,32345800,943000,5.9745116927373285,5633964.526251301
250,34348500,253001200,28777050,3019250,944000,5.974971994298069,5640373.562617377
250,27662950,277630000,29650600,-3181850,945000,5.975431808509263,5646783.059041253
200,110339200,233688700,46321050,-86900,946000,5.975891136401793,5653193.015036096
250,62350350,223795950,43651050,-87645550,947000,5.976349979003273,5659603.430116099
200,36569400,217139500,72605450,-2608850,948000,5.976808337338066,5666014.303796487
200,28464650,207605950,-92459350,-40951850,949000,5.977266212427293,5672425.635593501
200,43140750,222057200,22229700,-81329650,950000,5.977723605288848,5678837.425024405
150,34687850,263478350,30192800,-2102150,951000,5.978180516937414,5685249.67160748
300,31406800,206946850,143835350,17287300,952000,5.978636948384474,5691662.374862019
50,53042450,221420300,23943550,-82979450,953000,5.979092900638326,5698075.534308325
200,34611400,211931000,23166350,-1889350,954000,5.979548374704095,5704489.149467707
150,39889600,221816550,181495700,-3458400,955000,5.980003371583746,5710903.219862477
150,25705650,295286050,20696800,-46225800,956000,5.9804578922761005,5717317.745015952
250,35505000,213922750,29247800,-3426550,957000,5.980911937776844,5723732.72445244
150,146300550,210096400,53431400,23124250,958000,5.981365509078544,5730148.1576972455
100,39867650,219592600,23095050,87439550,959000,5.981818607170664,5736564.044276667
100,25224800,247289050,41548750,-1974950,960000,5.982271233039568,5742980.383717985
50,36405350,219550700,13630650,109406650,961000,5.982723387668545,5749397.175549472
200,37538850,214431350,-27149600,30315250,962000,5.983175072037813,5755814.419300376
250,35560000,217977350,20649800,-2747450,963000,5.983626287124535,5762232.114500927
250,37955600,340119150,24813200,-3877000,964000,5.984077033902831,5768650.260682329
100,27678300,311319550,-16001050,21071150,965000,5.984527313343793,5775068.85737676
100,27009700,204417650,96949900,-3444450,966000,5.984977126415493,5781487.904117366
250,24805400,281742150,24964100,12994400,967000,5.985426474083002,5787907.400438262
150,77894400,216358900,-24740350,-2374800,968000,5.985875357308394,5794327.345874525
200,25283550,207559100,62145900,-3462300,969000,5.986323777050766,5800747.739962192
