ItemsInList,SortedTree time(ns),DescendingTree time(ns),RandomTree time(ns),n^2,logn,nlogn,SortedTree n^2,SortedTree logn,SortedTree nlogn,DescendingTree n^2,DescendingTree logn,DescendingTree nlogn,RandomTree n^2,RandomTree Logn,RandomTree nlogn
683,874630,878630,23970,466489,2.834420704,1935.909341,1.874920952,308574.5171,451.7928509,1.883495645,309985.7402,453.8590633,0.051383848,8456.754486,12.38177816
684,866080,888520,24920,467856,2.835056102,1939.178374,1.851167881,305489.5455,446.6221426,1.899131357,313404.7328,458.1940538,0.053264252,8789.949513,12.85080338
685,858190,929290,24050,469225,2.835690571,1942.448041,1.828951995,302638.8029,441.8084714,1.980478449,327712.0605,478.4117671,0.051254729,8481.179238,12.38128356
686,861690,893110,23970,470596,2.836324116,1945.718343,1.831061037,303805.1946,442.8647152,1.897827436,314882.9131,459.0129928,0.05093541,8451.079292,12.31935757
687,872970,890070,26520,471969,2.836956737,1948.989278,1.849634192,307713.5399,447.9090828,1.885865385,313741.1256,456.6828612,0.056190131,9348.045268,13.60705279
688,878060,993900,46800,473344,2.837588438,1952.260846,1.855014535,309438.8137,449.7657175,2.099741414,350262.2109,509.1020507,0.098871011,16492.87803,23.97220643
689,1060050,959420,27130,474721,2.838219222,1955.533044,2.232995802,373491.2342,542.0772629,2.021018661,338035.9038,490.6181478,0.057149357,9558.810606,13.87345516
690,943030,966920,29680,476100,2.838849091,1958.805873,1.98073934,332187.4358,481.4310663,2.030917874,340602.8179,493.6272724,0.062339845,10454.94109,15.15208853
691,939980,974720,27740,477481,2.839478047,1962.079331,1.968622835,331039.7137,479.0733918,2.041379657,343274.3567,496.7790979,0.058096553,9769.401114,14.13806239
692,948330,967070,29070,478864,2.840106094,1965.353417,1.980374386,333906.5403,482.5239021,2.019508671,340504.8853,492.0590828,0.060706171,10235.53312,14.79123284
693,949270,982180,27720,480249,2.840733235,1968.628132,1.976620461,334163.7252,482.1987377,2.045147413,345748.7623,498.915963,0.057720058,9758.044037,14.08087163
694,947750,982710,28460,481636,2.84135947,1971.903472,1.967772343,333555.1203,480.6269745,2.040358279,345859.0897,498.3560371,0.059090267,10016.33207,14.43275515
695,955080,976540,28170,483025,2.841984805,1975.179439,1.97728896,336060.9101,483.5408779,2.021717302,343611.9709,494.4057135,0.058319963,9912.086776,14.26199536
696,946630,1067470,27690,484416,2.84260924,1978.456031,1.954167492,333014.4667,478.4690614,2.203622506,375524.7064,539.5469919,0.057161613,9741.050446,13.99576213
697,962650,981840,27670,485809,2.843232778,1981.733246,1.98154007,338575.866,485.7616441,2.021041191,345325.2254,495.4450867,0.056956541,9731.879927,13.962525
698,921560,938540,28140,487204,2.843855423,1985.011085,1.891527984,324053.0418,464.2593721,1.926379915,330023.8094,472.8134805,0.057758146,9895.01779,14.17624325
699,895680,945320,26560,488601,2.844477176,1988.289546,1.833152204,314883.8766,450.4776489,1.934748394,332335.2383,475.4438316,0.054359283,9337.392554,13.35821538
700,1002420,932190,28130,490000,2.84509804,1991.568628,2.045755102,352332.3224,503.3318892,1.902428571,327647.7601,468.0682287,0.057408163,9887.181252,14.12454465
701,981780,955820,26200,491401,2.845718018,1994.848331,1.997920232,345002.5596,492.1577169,1.945091687,335880.0816,479.1441962,0.053316945,9206.815234,13.13383058
702,935950,957060,26840,492804,2.846337112,1998.128653,1.899233772,328826.1239,468.413282,1.942070275,336242.6734,478.9781672,0.054463844,9429.663087,13.4325685
703,952550,974250,27630,494209,2.846955325,2001.409593,1.927423418,334585.5102,475.9395593,1.971331967,342207.6881,486.7819177,0.055907521,9705.104874,13.80527009
704,948970,993020,30140,495616,2.847572659,2004.691152,1.914728338,333255.7633,473.3746637,2.003607632,348725.0788,495.3481233,0.06081321,10584.45336,15.03473489
705,956440,979150,29230,497025,2.848189117,2007.973327,1.924329762,335806.353,476.3210681,1.970021629,343779.8404,487.6309793,0.058809919,10262.66122,14.55696627
706,961940,989460,27920,498436,2.848804701,2011.256119,1.92991678,337664.4245,478.2782217,1.985129485,347324.6164,491.961213,0.056015216,9800.601631,13.881872
707,956380,954200,27200,499849,2.849419414,2014.539526,1.913337828,335640.3046,474.7387618,1.908976511,334875.2365,473.6566287,0.054416434,9545.804267,13.50184479
708,925380,943630,26290,501264,2.850033258,2017.823546,1.846093077,324690.9479,458.6030338,1.882501037,331094.382,467.6474321,0.052447413,9224.45376,13.02888949
709,931160,962620,28360,502681,2.850646235,2021.108181,1.852387498,326648.7397,460.7175454,1.914971921,337684.8337,476.2832634,0.056417489,9948.621351,14.031906
710,930610,970650,26870,504100,2.851258349,2024.393428,1.846082127,326385.7168,459.6981927,1.925510811,340428.6393,479.4769568,0.053302916,9423.909276,13.27311166
711,1010200,953290,27870,505521,2.851869601,2027.679286,1.998334392,354223.7695,498.2050203,1.885757466,334268.4391,470.1384516,0.055131241,9772.536582,13.74477719
712,1004370,989980,27370,506944,2.852479994,2030.965755,1.981224751,352104.1347,494.5282791,1.952838972,347059.4017,487.4429799,0.053990184,9595.159321,13.47634736
713,959380,981130,28240,508369,2.85308953,2034.252835,1.887172507,336260.0402,471.6129596,1.92995639,343883.3551,482.3048459,0.055550201,9898.042001,13.88224685
714,961690,998390,27860,509796,2.853698212,2037.540523,1.886421235,336997.7933,471.9857048,1.958410815,349858.2982,489.9976166,0.054649311,9762.770248,13.67334769
715,958330,1000320,27200,511225,2.854306042,2040.82882,1.874575774,335748.8601,469.5788254,1.95671182,350459.9666,490.1537994,0.053205536,9529.461663,13.32791841
716,967970,976650,28580,512656,2.854913022,2044.117724,1.888147218,339054.1121,473.5392628,1.905078649,342094.485,477.7855935,0.055748884,10010.81286,13.98158221
717,948650,982640,27650,514089,2.855519156,2047.407235,1.845303051,332216.297,463.3421158,1.911420007,344119.5616,479.9436006,0.053784461,9683.002807,13.50488537
718,946970,975000,26090,515524,2.856124444,2050.697351,1.83690769,331557.6819,461.7795013,1.891279552,341371.6801,475.4480224,0.050608701,9134.756034,12.72250144
719,964820,1002190,27490,516961,2.85672889,2053.988072,1.866330342,337735.934,469.730089,1.938618194,350817.3293,487.9239629,0.053176158,9622.894245,13.3837194
720,949110,989780,26940,518400,2.857332496,2057.279397,1.830844907,332166.4529,461.3422956,1.90929784,346400.0081,481.1111224,0.051967593,9428.374203,13.09496417
721,1009880,978660,27060,519841,2.857935265,2060.571326,1.942670932,353359.9982,490.0970849,1.882614107,342436.0279,474.9459471,0.052054378,9468.374016,13.13228019
722,966730,992480,28590,521284,2.858537198,2063.863857,1.854516924,338190.4566,468.4078346,1.903914181,347198.5605,480.8844328,0.054845343,10001.61902,13.85265792
723,961840,993780,27870,522729,2.859138297,2067.156989,1.840035659,336409.0506,465.2960589,1.901138066,347580.2485,480.7472317,0.053316346,9747.692172,13.48228516
724,978990,1055900,40520,524176,2.859738566,2070.450722,1.867674216,342335.4888,472.839073,2.014399744,369229.5556,509.9855741,0.07730228,14169.12737,19.57061792
725,974640,1011840,26640,525625,2.860338007,2073.745055,1.854249703,340742.9464,469.9902709,1.925022592,353748.4023,487.9288308,0.050682521,9313.584597,12.84632358
726,981120,1000440,40180,527076,2.860936621,2077.039987,1.861439337,342936.6428,472.3645218,1.898094392,349689.676,481.6662204,0.076231891,14044.35167,19.34483701
727,970970,1012690,26360,528529,2.861534411,2080.335517,1.837117736,339317.9534,466.7372124,1.916053802,353897.544,486.7916698,0.049874274,9211.840997,12.67103301
728,993500,1002020,29400,529984,2.862131379,2083.631644,1.874584893,347118.9363,476.8117257,1.89066085,350095.7389,480.9007402,0.055473373,10272.06515,14.1099796
729,1011780,1049760,28630,531441,2.862727528,2086.928368,1.903842571,353432.1691,484.8177903,1.975308642,366699.2369,503.0167858,0.053872396,10000.95179,13.71872674
730,992210,1006590,27800,532900,2.86332286,2090.225688,1.861906549,346523.9683,474.6903675,1.888890974,351546.1054,481.5700074,0.052167386,9708.999424,13.29999921
731,993810,1051590,30970,534361,2.863917377,2093.523603,1.859810128,347010.7092,474.7068525,1.967939277,367185.8722,502.3062547,0.057957074,10813.85945,14.79324139
732,983830,1038210,27910,535824,2.864511081,2096.822111,1.836106632,343454.7719,469.2005081,1.937595181,362438.8144,495.1349923,0.052087999,9743.373026,13.31061889
733,998050,1025900,28300,537289,2.865103975,2100.121213,1.857566412,348346.8694,475.2344739,1.909400714,358067.2845,488.4956132,0.05267184,9877.477484,13.47541267
734,990070,1306390,28960,538756,2.86569606,2103.420908,1.837696471,345490.2332,470.6951406,2.424826823,455871.7926,621.0787366,0.053753462,10105.74722,13.76804799
735,1036910,1110820,78660,540225,2.866287339,2106.721194,1.919403952,361760.6602,492.1913744,2.056217317,387546.6304,527.2743271,0.145605998,27443.16626,37.33764117
736,997580,1034320,27600,541696,2.866877814,2110.022071,1.841586425,347967.3933,472.7817844,1.909410444,360782.7285,490.1939245,0.050951087,9627.197874,13.08043189
737,1036830,1046830,28170,543169,2.867467488,2113.323539,1.908853414,361583.873,490.6158386,1.92726389,365071.2709,495.3477217,0.051862312,9823.999791,13.32971478
738,1005120,1105120,30910,544644,2.868056362,2116.625595,1.845462357,350453.364,474.8690568,2.029068529,385320.1822,522.1140681,0.056752668,10777.33353,14.60343297
739,1110630,1132540,31210,546121,2.868644438,2119.92824,2.033670194,387161.9588,523.899809,2.073789508,394799.7127,534.2350645,0.057148507,10879.70317,14.72219645
740,1104680,1133030,32000,547600,2.86923172,2123.231473,2.017311907,385008.9877,520.2824159,2.069083272,394889.6815,533.6347048,0.058436815,11152.81132,15.07136665
741,1108110,1149120,30420,549081,2.869818208,2126.535292,2.018117545,386125.5033,521.087049,2.092805979,400415.6071,540.3719394,0.055401662,10599.97456,14.30495892
742,1116080,1114070,28670,550564,2.870403905,2129.839698,2.027157606,388823.3283,524.0206581,2.023506804,388123.0784,523.0769251,0.052073873,9988.141372,13.46110697
743,1035150,1083560,30260,552049,2.870988814,2133.144689,1.87510529,360555.2188,485.2694735,1.962796781,377417.0052,507.9636678,0.054813975,10539.92264,14.1856294
744,1045150,1077030,29810,553536,2.871572936,2136.450264,1.888133744,363964.2884,489.1993123,1.945727107,375066.2178,504.1212605,0.053853769,10381.07012,13.95305124
745,1047600,1087320,29610,555025,2.872156273,2139.756423,1.887482546,364743.3846,489.5884357,1.95904689,378572.7157,508.1512962,0.053348948,10309.32762,13.83802365
746,1078000,1083140,29110,556516,2.872738827,2143.063165,1.937051226,375251.6552,503.0183046,1.946287259,377040.8885,505.4167406,0.052307571,10133.18709,13.58336071
747,1028650,1060770,29260,558009,2.873320602,2146.37049,1.843429049,358000.4262,479.2509052,1.900990844,369179.13,494.2157028,0.05243643,10183.33979,13.63231564
748,1053010,1094360,29640,559504,2.873901598,2149.678395,1.882041951,366404.3337,489.8453659,1.955946696,380792.4394,509.0808013,0.052975493,10313.50552,13.78810899
749,1047030,1060640,29490,561001,2.874481818,2152.986881,1.86636031,364249.9993,486.3150858,1.890620516,368984.7657,492.6365363,0.052566751,10259.2404,13.6972502
750,1057700,1079190,31300,562500,2.875061263,2156.295948,1.880355556,367887.8129,490.5170838,1.91856,375362.4362,500.4832482,0.055644444,10886.72454,14.51563272
751,1046630,1065380,29290,564001,2.875639937,2159.605593,1.85572366,363964.2038,484.6394191,1.888968282,370484.4916,493.32156,0.051932532,10185.55892,13.56266167
752,1048200,1086320,30540,565504,2.876217841,2162.915816,1.853567791,364436.9301,484.6235772,1.920976686,377690.4463,502.247934,0.054004923,10618.1109,14.11982832
753,1057130,1075970,27970,567009,2.876794976,2166.226617,1.864397214,367467.9665,488.0052676,1.8976242,374016.9212,496.7024186,0.049329023,9722.625433,12.91185316
754,1054280,1086110,30350,568516,2.877371346,2169.537995,1.854442091,366403.8712,485.9467788,1.910429962,377466.0513,500.6181051,0.053384601,10547.82173,13.98915348
755,1051260,1077300,29480,570025,2.877946952,2172.849948,1.844234902,365281.2292,483.8161976,1.889917109,374329.3459,495.8004582,0.05171703,10243.41327,13.5674348
756,1058620,1090690,31050,571536,2.878521796,2176.162477,1.852236779,367765.15,486.4618387,1.90834873,378906.2851,501.1987898,0.054327286,10786.78648,14.26823609
757,1063370,1103670,30570,573049,2.87909588,2179.475581,1.855635382,369341.6421,487.901773,1.925960956,383339.0919,506.3924596,0.053346223,10617.91662,14.02630994
758,1054010,1100870,29380,574564,2.879669206,2182.789258,1.834451863,366017.7349,482.8730012,1.916009357,382290.4373,504.3409464,0.051134425,10202.56075,13.45984267
759,1073430,1104030,30710,576081,2.880241776,2186.103508,1.863331719,372687.4629,491.0243253,1.916449249,383311.571,505.0218327,0.053308476,10662.29934,14.04782522
760,1060510,1102700,30470,577600,2.880813592,2189.41833,1.836063019,368128.6435,484.3797941,1.909106648,382773.8119,503.6497525,0.05275277,10576.87317,13.91693839
761,1077930,1114130,29000,579121,2.881384657,2192.733724,1.861320864,374101.3882,491.5918373,1.92382939,386664.7924,508.1009098,0.050075891,10064.60555,13.22550006
762,1093200,1095430,30370,580644,2.881954971,2196.049688,1.882737099,379325.8433,497.802944,1.886577662,380099.6237,498.8184037,0.052303993,10537.9856,13.82937743
763,1083050,1143230,29140,582169,2.882524538,2199.366222,1.860370442,375729.6723,492.4373162,1.963742487,396607.2049,519.7997443,0.050054194,10109.19408,13.2492714
764,1086150,1104610,30620,583696,2.883093359,2202.683326,1.860814534,376730.7766,493.1031107,1.892440586,383133.6216,501.483798,0.052458814,10620.53711,13.90122658
765,1076620,1120920,29600,585225,2.883661435,2206.000998,1.839668504,373351.735,488.0414837,1.915365885,388714.1487,508.1230702,0.050578837,10264.7279,13.41794497
766,1100890,1157800,30410,586756,2.88422877,2209.319238,1.876231347,381693.0237,498.2937646,1.973222259,401424.4682,524.0528305,0.051827335,10543.54645,13.76442095
767,1083510,1119570,29930,588289,2.884795364,2212.638044,1.841798844,375593.3657,489.6914807,1.903095247,388093.3858,505.9887689,0.050876355,10375.086,13.52683964
768,1096400,1138900,30200,589824,2.88536122,2215.957417,1.858859592,379987.0853,494.7748506,1.930914985,394716.6102,513.9539195,0.051201714,10466.62712,13.62842073
769,1101860,1119910,30830,591361,2.88592634,2219.277355,1.863261189,381804.6167,496.4949502,1.893784,388059.1076,504.6282283,0.052133976,10682.87834,13.89190942
770,1089680,1153730,30280,592900,2.886490725,2222.597858,1.837881599,377510.3071,490.2731261,1.945909934,399699.8812,519.0907548,0.051071007,10490.24677,13.6236971
771,1101820,1136930,29950,594441,2.887054378,2225.918925,1.853539712,381641.5819,494.9955667,1.912603606,393802.7661,510.7688276,0.05038347,10373.89535,13.45511719
772,1095460,1132740,30750,595984,2.8876173,2229.240556,1.838069478,379364.6755,491.40502,1.900621493,392274.9735,508.128204,0.051595345,10648.91805,13.7939353
773,1106110,1148970,39310,597529,2.888179494,2232.562749,1.851140279,382978.2748,495.4440813,1.922869016,397818.0727,514.64175,0.065787602,13610.64992,17.60756781
774,1113210,1135670,30900,599076,2.888740961,2235.885504,1.858211646,385361.6559,497.8832763,1.895702716,393136.6694,507.9285134,0.051579432,10696.70158,13.82002788
775,1101350,1418240,32110,600625,2.889301703,2239.208819,1.833673257,381182.0687,491.8478306,2.361273673,490859.0885,633.3665658,0.053460978,11113.41193,14.33988636
776,1170380,1189640,39490,602176,2.889861721,2242.532696,1.9435846,404995.1565,521.9009748,1.975568605,411659.8352,530.4894784,0.065578834,13665.0137,17.60955373
777,1123070,1184620,37010,603729,2.890421019,2245.857132,1.860222053,388548.932,500.0629756,1.962171769,409843.4077,527.4689932,0.061302339,12804.36302,16.47923168
778,1116370,1173410,30960,605284,2.890979597,2249.182126,1.844373881,386156.3053,496.3448655,1.938610636,405886.6418,521.7051951,0.051149543,10709.17278,13.76500357
779,1224850,1265950,34170,606841,2.891537458,2252.50768,2.018403503,423598.1785,543.771731,2.086131293,437812.0701,562.0180617,0.056307995,11817.24273,15.1697596
780,1223850,1272040,35250,608400,2.892094603,2255.83379,2.011587771,423170.8046,542.5266726,2.090795529,439833.4684,563.889062,0.057938856,12188.39798,15.62615125
781,1226910,1271140,36320,609961,2.892651034,2259.160457,2.01145647,424147.2565,543.0822746,2.083969303,439437.7286,562.6603439,0.059544791,12555.95631,16.07676864
782,1232520,1217730,31620,611524,2.893206753,2262.487681,2.015489171,426004.8124,544.7631872,1.991303694,420892.8376,538.226135,0.051706883,10929.04956,13.9757667
783,1148490,1178680,32910,613089,2.893761762,2265.81546,1.873284303,396884.7799,506.8771135,1.922526746,407317.5669,520.2012348,0.053678993,11372.73995,14.5245721
784,1138700,1316040,31600,614656,2.894316063,2269.143793,1.852580956,393426.2794,501.819234,2.141100062,454698.095,579.9720599,0.05141087,10917.95067,13.92595749
785,1160390,1176270,30180,616225,2.894869657,2272.472681,1.883062193,400843.6087,510.6288009,1.908832001,406329.1752,517.6167837,0.048975618,10425.33985,13.28068771
786,1183750,1232850,34760,617796,2.895422546,2275.802121,1.916085569,408834.9735,520.1462768,1.995561642,425792.7748,541.7210875,0.056264527,12005.15622,15.27373565
787,1197640,1235200,31550,619369,2.895974732,2279.132114,1.933645371,413553.332,525.4807268,1.994287735,426523.0584,541.9606842,0.050938939,10894.43207,13.84298865
788,1210020,1243660,34480,620944,2.896526217,2282.462659,1.948678142,417748.6786,530.1379171,2.002853719,429362.5904,544.8763838,0.055528357,11903.91435,15.10649029
789,1197540,1234930,33310,622521,2.897077003,2285.793756,1.92369414,413361.467,523.9055348,1.983756371,426267.5789,540.2630911,0.053508235,11497.79587,14.57261834
790,1176470,1200340,30360,624100,2.897627091,2289.125402,1.885066496,406011.527,513.9386418,1.923313572,414249.302,524.3662051,0.04864605,10477.5387,13.26270722
791,1163230,1200790,32850,625681,2.898176483,2292.457598,1.859142279,401366.1717,507.4161462,1.919172869,414326.045,523.8003097,0.052502793,11334.71346,14.32959982
792,1177080,1194560,32290,627264,2.898725182,2295.790344,1.876530456,406068.1597,512.7123229,1.90439751,412098.3968,520.3262585,0.051477528,11139.37955,14.06487317
793,1153990,1204190,31440,628849,2.899273187,2299.123638,1.835082826,398027.3418,501.9260301,1.914911211,415342.0262,523.7604365,0.049996104,10844.09711,13.67477568
794,1168640,1212970,32290,630436,2.899820502,2302.457479,1.853701248,403004.2546,507.5620335,1.924017664,418291.4077,526.8153749,0.051218522,11135.17198,14.02414607
795,1185600,1207330,32700,632025,2.900367129,2305.791867,1.875875163,408775.8368,514.1834425,1.910256715,416267.9918,523.6075368,0.05173846,11274.43477,14.18167896
796,1173440,1212090,32550,633616,2.900913068,2309.126802,1.851973435,404507.1233,508.174778,1.912972526,417830.5146,524.9127068,0.051371809,11220.60511,14.09623758
797,1184110,1216260,32900,635209,2.901458321,2312.462282,1.86412661,408108.5678,512.0559194,1.914739873,419189.2026,525.9588489,0.051793976,11339.12549,14.22725908
798,1180360,1224210,32650,636804,2.902002891,2315.798307,1.853568759,406739.7739,509.6989648,1.922428251,421850.0277,528.6341199,0.051271663,11250.85027,14.09880986
799,1186510,1210770,31920,638401,2.902546779,2319.134877,1.858565384,408782.3867,511.6175053,1.896566578,417140.5638,522.0783026,0.049999922,10997.23878,13.76375317
800,1196720,1270930,31350,640000,2.903089987,2322.47199,1.869875,412222.8403,515.2785503,1.985828125,437785.2584,547.231573,0.048984375,10798.83853,13.49854816
801,1198370,1259570,33740,641601,2.903632516,2325.809645,1.867780755,412714.0722,515.2485296,1.96316714,433791.1196,541.561947,0.0525872,11619.92773,14.5067762
802,1194290,1248160,31580,643204,2.904174368,2329.147843,1.856782607,411232.195,512.7583478,1.940535196,429781.3567,535.8869784,0.049097953,10874.00273,13.55860689
803,1196960,1229000,32860,644809,2.904715545,2332.486583,1.856301634,412074.7734,513.1690826,1.905990766,423105.1133,526.9054961,0.050960827,11312.63956,14.08796957
804,1216290,1280610,34940,646416,2.905256049,2335.825863,1.881590183,418651.5679,520.7109054,1.981092671,440790.7525,548.2472046,0.05405188,12026.4787,14.95830685
805,1210790,1247470,33300,648025,2.90579588,2339.165684,1.868431002,416681.023,517.6161776,1.925033756,429304.0707,533.2969822,0.051386906,11459.85519,14.23584496
806,1214000,1246180,32210,649636,2.906335042,2342.506044,1.868738801,417708.2073,518.2483961,1.918274234,428780.5714,531.9858206,0.049581612,11082.68645,13.75023133
807,1217150,1235720,33190,651249,2.906873535,2345.846943,1.868947208,418714.4661,518.8531178,1.897461647,425102.7729,526.7692353,0.05096361,11417.76538,14.14840815
808,1214900,1251420,32950,652864,2.907411361,2349.18838,1.86087761,417863.1261,517.1573343,1.916815753,430424.1281,532.7031288,0.050469929,11333.10561,14.0261208
809,1222130,1594400,45940,654481,2.907948522,2352.530354,1.867326935,420272.2266,519.4959538,2.43612878,548290.3112,677.7383328,0.070193023,15798.07884,19.52790956
810,1221740,1272640,33420,656100,2.908485019,2355.872865,1.862124676,420060.613,518.5933494,1.939704313,437561.1329,540.1989296,0.050937357,11490.51818,14.18582492
811,1243040,1451730,50280,657721,2.909020854,2359.215913,1.88991989,427305.2901,526.8869175,2.207212481,499044.2052,615.3442727,0.076445788,17284.16623,21.31216551
812,1349050,1394850,40210,659344,2.909556029,2362.559496,2.0460488,463661.8049,571.012075,2.115511781,479403.0381,590.3978302,0.060984858,13819.97789,17.01967721
813,1334910,1382700,37180,660969,2.910090546,2365.903614,2.019625731,458717.6856,564.2283956,2.091928668,475139.855,584.427866,0.056250747,12776.23477,15.71492591
814,1348670,1395170,39030,662596,2.910624405,2369.248266,2.035433356,463361.0567,569.2396274,2.105611866,479337.0102,588.8661059,0.058904672,13409.49383,16.47357964
815,1340210,1329040,35500,664225,2.911157609,2372.593451,2.017704844,460370.1277,564.8713223,2.000888253,456533.1661,560.1633939,0.053445745,12194.46171,14.96252971
816,1285400,1329330,34830,665856,2.911690159,2375.93917,1.930447424,441461.8074,541.0071169,1.99642265,456549.2644,559.4966475,0.052308607,11962.12444,14.65946622
817,1281560,1324530,35200,667489,2.912222057,2379.28542,1.919971715,440062.5966,538.6323091,1.984347308,454817.6527,556.6923534,0.052734951,12086.99039,14.79435788
818,1284800,1301600,33320,669124,2.912753304,2382.632202,1.920122429,441094.6847,539.2355558,1.945229883,446862.4234,546.2865812,0.04979645,11439.34845,13.98453356
819,1242840,1304070,34460,670761,2.913283902,2385.979516,1.852880534,426611.3575,520.8929884,1.944164911,447628.8765,546.5554048,0.051374484,11828.57599,14.44270572
820,1266680,1314070,33950,672400,2.913813852,2389.327359,1.883819155,434715.4843,530.1408345,1.954298037,450979.3922,549.9748685,0.050490779,11651.39632,14.2090199
821,1279820,1316200,39010,674041,2.914343157,2392.675732,1.898727229,439145.2657,534.8907012,1.952700207,451628.353,550.095436,0.057874818,13385.52047,16.30392262
822,1282130,1310760,33700,675684,2.914871818,2396.024634,1.897529022,439858.1071,535.1071862,1.9399009,449680.1513,547.0561452,0.049875386,11561.40033,14.06496391
823,1270420,1319570,32640,677329,2.915399835,2399.374064,1.875632078,435761.8412,529.4797584,1.948196519,452620.5922,549.9642676,0.048189285,11195.71992,13.60354789
824,1254820,1300150,35270,678976,2.915927212,2402.724022,1.84810656,430333.1012,522.2489093,1.914868861,445878.7568,541.1149961,0.051945871,12095.638,14.67917234
825,1276190,1309110,35420,680625,2.916453949,2406.074508,1.87502663,437582.7709,530.4033587,1.923393939,448870.4513,544.0853955,0.052040404,12144.88575,14.72107364
826,1270490,1330250,35840,682276,2.916980047,2409.425519,1.862134972,435549.7739,527.2999684,1.949724159,456036.7155,552.1025612,0.052530061,12286.67986,14.87491508
827,1271630,1323480,35190,683929,2.91750551,2412.777056,1.859301185,435862.0732,527.0399918,1.935113148,453634.1048,548.5297518,0.051452709,12061.67388,14.58485354
828,1271630,1307460,34190,685584,2.918030337,2416.129119,1.854812831,435783.6805,526.3087929,1.907074844,448062.511,541.1382984,0.049869892,11716.80759,14.15073381
829,1275960,1332420,34850,687241,2.918554531,2419.481706,1.856641266,437189.0217,527.3691456,1.938795852,456534.2145,550.7047219,0.050710013,11940.84251,14.40391135
830,1281280,1323850,34320,688900,2.919078092,2422.834817,1.859892582,438933.1013,528.8350618,1.921686747,453516.4727,546.4053888,0.049818551,11757.13664,14.16522487
831,1272950,1320890,35600,690561,2.919601024,2426.188451,1.843356344,436001.3542,524.670703,1.912778162,452421.406,544.4300914,0.051552289,12193.44688,14.67322128
832,1287120,1322920,35330,692224,2.920123326,2429.542607,1.859398114,440775.9044,529.7787312,1.911115477,453035.6605,544.5140151,0.051038392,12098.80408,14.54183182
833,1285780,1332630,33570,693889,2.920645001,2432.897286,1.853005308,440238.3718,528.4974451,1.920523311,456279.349,547.7543206,0.048379496,11494.03641,13.79836304
834,1290420,1336060,35590,695556,2.921166051,2436.252486,1.855235236,441748.2531,529.6741644,1.920851808,457372.151,548.4078549,0.051167699,12183.4909,14.60850228
835,1308090,1389540,36130,697225,2.921686475,2439.608207,1.876137545,447717.4437,536.1885553,1.992957797,475595.1782,569.5750637,0.051819714,12366.14548,14.80975506
836,1324470,1338520,34340,698896,2.922206277,2442.964448,1.895088826,453243.1575,542.1568869,1.91519196,458051.1685,547.9080963,0.049134635,11751.39492,14.05669249
837,1297820,1340870,34950,700569,2.922725458,2446.321208,1.852522735,444044.4437,530.5190486,1.913972785,458773.8463,548.1169012,0.04988802,11958.01676,14.28675837
838,1318370,1359500,43820,702244,2.923244019,2449.678488,1.877367411,450995.535,538.1808293,1.935936797,465065.5201,554.9707877,0.062399964,14990.19573,17.88806173
839,1302230,1345410,35290,703921,2.923761961,2453.036285,1.849966118,445395.3562,530.8645485,1.911308229,460164.0004,548.4672233,0.050133467,12070.06606,14.38625275
840,1300590,1355230,39650,705600,2.924279286,2456.3946,1.843239796,444755.7407,529.4711199,1.920677438,463440.6866,551.715103,0.056193311,13558.89644,16.14154338
841,1321280,1355050,33900,707281,2.924795996,2459.753432,1.868111825,451751.1655,537.1595309,1.915858054,463297.2699,550.8885493,0.047930031,11590.55197,13.78186917
842,1317070,1365150,36050,708964,2.925312091,2463.112781,1.857738898,450232.303,534.7176995,1.925556164,466668.1562,554.2377152,0.050848844,12323.47144,14.63595182
843,1345040,1534690,36510,710649,2.925827575,2466.472645,1.892692454,459712.6679,545.3293806,2.15956119,524531.9353,622.2205638,0.051375574,12478.52072,14.80251568
844,1320460,1383830,36200,712336,2.926342447,2469.833025,1.85370387,451232.2205,534.6353323,1.942664698,472887.239,560.2929372,0.050818715,12370.39091,14.65686127
845,1330590,1638360,39590,714025,2.926856709,2473.193919,1.86350618,454613.9877,538.0047192,2.294541508,559767.7519,662.4470436,0.055446238,13526.45652,16.00764085
846,1425010,1471200,37520,715716,2.927370363,2476.555327,1.991027167,486788.4221,575.4000262,2.055563939,502567.0884,594.0509319,0.052423028,12816.96381,15.15007542
847,1424890,1464650,39810,717409,2.92788341,2479.917249,1.986161311,486662.1379,574.5715914,2.041582974,500241.9136,590.6043844,0.055491358,13596.85289,16.052955
848,1425530,1463370,38620,719104,2.928395852,2483.279683,1.982369727,486795.5263,574.0513281,2.034990766,499717.2766,589.2892412,0.053705723,13188.10774,15.55201384
849,1418550,1475120,38330,720801,2.92890769,2486.642629,1.968018912,484327.3159,570.467981,2.046501045,503641.6835,593.2175307,0.053176952,13086.79004,15.41435812
850,1431120,1472530,38050,722500,2.929418926,2490.006087,1.980788927,488533.7455,574.745583,2.038103806,502669.6547,591.3760644,0.05266436,12988.92407,15.28108714
851,1437690,1452080,35390,724201,2.92992956,2493.370056,1.985208526,490690.9776,576.605144,2.005078701,495602.3584,582.3764494,0.048867649,12078.78868,14.19364122
852,1346750,1390930,35010,725904,2.930439595,2496.734535,1.855272874,459572.6875,539.4045627,1.916134916,474648.9238,557.0996759,0.048229518,11947.01302,14.02231575
853,1356680,1513690,54890,727609,2.930949031,2500.099524,1.864572868,462880.789,542.6503974,2.080361843,516450.4684,605.4518973,0.075438869,18727.72246,21.95512598
